1.065 23.572
1.598 22.659
2.130 21.688
2.663 20.667
3.196 19.607
3.728 18.517
4.261 17.407
4.794 16.287
5.326 15.166
5.859 14.055
6.391 12.962
6.924 11.899
7.457 10.874
7.989 9.898
8.522 8.980
9.055 8.131
9.587 7.360
10.120 6.679
10.652 6.097
11.185 5.626
11.718 5.275
12.250 5.057
12.783 4.981
13.316 5.061
13.848 5.294
14.381 5.673
14.913 6.187
15.446 6.825
15.979 7.579
16.511 8.439
17.044 9.396
17.577 10.440
18.109 11.563
18.642 12.757
19.174 14.011
19.707 15.319
20.240 16.671
20.772 18.059
21.305 19.475
21.838 20.910
22.370 22.356
22.903 23.806
23.435 25.250
23.968 26.681
24.501 28.090
25.033 29.469
25.566 30.810
26.099 32.104
26.631 33.345
27.164 34.532
27.696 35.661
28.229 36.731
28.762 37.741
29.294 38.687
29.827 39.568
30.360 40.381
30.892 41.123
31.425 41.793
31.957 42.387
32.490 42.903
33.023 43.336
33.555 43.686
34.088 43.947
34.621 44.117
35.153 44.192
35.686 44.168
36.218 44.041
36.751 43.808
37.284 43.463
37.816 43.003
38.349 42.422
38.881 41.717
39.414 40.884
39.947 39.934
40.479 38.877
41.012 37.725
41.545 36.489
42.077 35.180
42.610 33.810
43.142 32.388
43.675 30.926
44.208 29.434
44.740 27.923
45.273 26.403
45.806 24.885
46.338 23.380
46.871 21.898
47.403 20.450
47.936 19.046
48.469 17.698
49.001 16.415
49.534 15.210
50.067 14.092
50.599 13.074
51.132 12.167
51.664 11.382
52.197 10.730
52.730 10.209
53.262 9.813
53.795 9.537
54.328 9.375
54.860 9.320
55.393 9.368
55.925 9.512
56.458 9.749
56.991 10.073
57.523 10.479
58.056 10.962
58.589 11.519
59.121 12.143
59.654 12.833
60.186 13.582
60.719 14.387
61.252 15.245
61.784 16.150
62.317 17.100
62.850 18.090
63.382 19.117
63.915 20.177
64.447 21.267
64.980 22.383
65.513 23.520
66.045 24.672
66.578 25.834
67.111 26.998
67.643 28.160
68.176 29.314
68.708 30.452
69.241 31.570
69.774 32.661
70.306 33.719
70.839 34.738
71.372 35.712
71.904 36.634
72.437 37.498
72.969 38.298
73.502 39.027
74.035 39.677
74.567 40.244
75.100 40.718
75.632 41.094
76.165 41.363
76.698 41.519
77.230 41.553
77.763 41.459
78.296 41.233
78.828 40.885
79.361 40.424
79.893 39.859
80.426 39.200
80.959 38.454
81.491 37.631
82.024 36.739
82.557 35.786
83.089 34.782
83.622 33.733
84.154 32.649
84.687 31.538
85.220 30.407
85.752 29.264
86.285 28.118
